,PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
5150,14150.0,37.0,Female,Asia,Action,19.60813676326726,0.0,Easy,4.0,,68.0,4.0,Low
5151,14151.0,38.0,Male,Asia,RPG,4.819328448545978,0.0,Easy,19.0,58.0,97.0,30.0,Medium
5152,14152.0,27.0,Male,USA,Sports,16.684889983631983,0.0,,13.0,22.0,32.0,48.0,Medium
5153,14153.0,32.0,Female,USA,Simulation,23.921715502814305,1.0,Easy,4.0,118.0,52.0,25.0,Medium
5154,14154.0,27.0,Male,,Action,9.587178917441712,0.0,Easy,2.0,45.0,49.0,1.0,Low
5155,14155.0,31.0,Female,Europe,RPG,11.237891783871287,1.0,Easy,13.0,177.0,99.0,26.0,High
5156,14156.0,29.0,Male,Europe,Action,10.0408558802563,0.0,Easy,3.0,139.0,93.0,42.0,Medium
5157,14157.0,32.0,Female,Europe,Sports,13.050330008700366,0.0,Easy,1.0,61.0,60.0,44.0,Low
5158,14158.0,37.0,Male,USA,Sports,10.736009611242302,0.0,Hard,12.0,105.0,93.0,26.0,Medium
5159,14159.0,44.0,Male,,RPG,17.519911642571135,,Medium,14.0,145.0,53.0,43.0,High
5160,14160.0,48.0,Male,Asia,Simulation,0.2310986331277424,0.0,Medium,9.0,41.0,88.0,37.0,Medium
5161,14161.0,18.0,Female,Other,RPG,11.28223868444043,0.0,Medium,10.0,144.0,70.0,42.0,High
5162,14162.0,17.0,Male,Other,Strategy,13.801654838033569,0.0,Medium,7.0,157.0,7.0,46.0,Medium
5163,14163.0,21.0,Male,Asia,Sports,0.737604668677081,1.0,Easy,5.0,115.0,70.0,15.0,Medium
5164,14164.0,32.0,Female,USA,Action,2.5977734577126057,0.0,Easy,5.0,147.0,92.0,22.0,Medium
5165,14165.0,21.0,Male,USA,Action,9.03273127412419,1.0,Easy,7.0,173.0,72.0,11.0,Medium
5166,14166.0,20.0,Female,Europe,Sports,,0.0,Medium,13.0,125.0,16.0,20.0,High
5167,14167.0,36.0,Male,USA,Action,22.091334040378285,1.0,Easy,13.0,119.0,59.0,31.0,High
5168,14168.0,15.0,Male,USA,Simulation,0.2881599046094178,,Easy,2.0,160.0,,6.0,Medium
5169,14169.0,18.0,Male,Other,RPG,19.606737264017276,0.0,Easy,4.0,119.0,86.0,,Medium
5170,14170.0,43.0,Male,USA,RPG,1.297653420689894,0.0,Easy,5.0,149.0,45.0,34.0,Medium
5171,14171.0,35.0,Male,Asia,Strategy,20.14650220693741,0.0,Hard,4.0,162.0,9.0,19.0,Medium
5172,14172.0,40.0,Male,USA,Strategy,,,Hard,4.0,58.0,43.0,2.0,Low
5173,14173.0,28.0,Male,USA,Action,15.40097301842817,0.0,Easy,15.0,70.0,52.0,28.0,High
5174,14174.0,23.0,Female,Europe,Action,4.29268472056911,0.0,Easy,,170.0,74.0,25.0,Low
5175,14175.0,,Female,USA,Sports,19.15907946711307,0.0,Easy,7.0,18.0,58.0,1.0,Low
5176,14176.0,20.0,Female,Other,Strategy,11.68435734447489,0.0,Easy,17.0,143.0,93.0,49.0,High
5177,14177.0,34.0,Male,Europe,Strategy,1.1276699612781211,0.0,Medium,11.0,146.0,76.0,2.0,High
5178,14178.0,38.0,Female,Asia,Simulation,19.170142284665022,0.0,Medium,8.0,81.0,34.0,11.0,Medium
5179,14179.0,41.0,Male,Asia,RPG,17.777587817635364,0.0,Medium,0.0,13.0,94.0,8.0,Low
5180,14180.0,22.0,Female,Asia,Action,18.38431467373328,1.0,Easy,3.0,90.0,47.0,26.0,Low
5181,14181.0,15.0,,Asia,Sports,,0.0,Easy,6.0,43.0,83.0,2.0,Low
5182,14182.0,38.0,Female,Europe,Strategy,0.4262767452788276,0.0,Easy,8.0,116.0,,,Medium
5183,14183.0,21.0,Female,Asia,Sports,21.00601249921423,1.0,Medium,5.0,82.0,15.0,40.0,Medium
5184,14184.0,33.0,Female,Europe,Strategy,15.228265433411568,1.0,Easy,19.0,17.0,2.0,24.0,Low
5185,14185.0,,Female,Europe,Simulation,21.33742483872039,0.0,Medium,6.0,76.0,36.0,26.0,Medium
5186,14186.0,49.0,Male,USA,Strategy,5.1831189700763325,1.0,Easy,17.0,171.0,14.0,48.0,High
5187,14187.0,44.0,Female,USA,Action,16.691556298469163,0.0,Easy,8.0,43.0,59.0,38.0,Medium
5188,14188.0,43.0,Male,Europe,Action,22.719457909724994,0.0,Easy,0.0,,52.0,31.0,Low
5189,14189.0,36.0,Male,USA,Simulation,23.91171923622123,1.0,Easy,19.0,169.0,9.0,24.0,High
5190,14190.0,25.0,Male,Europe,RPG,7.729234129229359,0.0,Easy,15.0,74.0,45.0,10.0,Medium
5191,14191.0,34.0,Female,Europe,Sports,15.751720342535158,0.0,Medium,0.0,31.0,94.0,26.0,Low
5192,14192.0,43.0,Male,USA,Simulation,9.888774857208205,1.0,Easy,13.0,154.0,60.0,31.0,High
5193,14193.0,48.0,Male,Europe,Action,23.227722496147614,1.0,,16.0,155.0,75.0,25.0,High
5194,14194.0,15.0,Male,Europe,RPG,8.79167694457642,0.0,Easy,18.0,,26.0,42.0,High
5195,14195.0,45.0,Female,USA,,8.237002797960647,0.0,Easy,13.0,162.0,28.0,32.0,High
5196,14196.0,44.0,Female,USA,Simulation,0.5585509144935124,0.0,Medium,13.0,,26.0,49.0,Medium
5197,14197.0,32.0,Male,USA,Action,8.492259781867615,0.0,Medium,3.0,22.0,4.0,,Low
5198,14198.0,31.0,Male,Europe,Strategy,7.377240201727134,,Hard,13.0,59.0,14.0,30.0,Medium
5199,14199.0,28.0,Male,Asia,Strategy,3.0925173821099525,0.0,Easy,9.0,127.0,74.0,26.0,Medium
5200,14200.0,37.0,Male,USA,RPG,0.8250427089321413,0.0,Medium,7.0,,59.0,37.0,Medium
5201,14201.0,39.0,Female,USA,Simulation,0.3757458251170362,0.0,,1.0,120.0,73.0,8.0,High
5202,14202.0,29.0,Male,USA,RPG,9.089767546461848,0.0,Easy,3.0,173.0,21.0,8.0,Medium
5203,14203.0,36.0,Male,Asia,,,1.0,Hard,2.0,164.0,49.0,40.0,Medium
5204,14204.0,17.0,Female,Europe,RPG,7.010233734883342,0.0,,19.0,17.0,64.0,47.0,Medium
5205,14205.0,33.0,Male,Europe,Action,11.139477254032002,0.0,Easy,3.0,84.0,64.0,46.0,Medium
5206,14206.0,48.0,Female,Europe,Simulation,22.1572195452911,0.0,Easy,2.0,103.0,53.0,18.0,Low
5207,14207.0,49.0,Female,Europe,Strategy,7.126047715745825,0.0,Easy,11.0,99.0,20.0,44.0,Medium
5208,14208.0,15.0,Male,Other,Action,18.678880849914822,0.0,Hard,8.0,21.0,2.0,31.0,Low
5209,14209.0,35.0,Male,Asia,Action,0.9768289271007538,1.0,Hard,2.0,178.0,99.0,20.0,Medium
5210,14210.0,43.0,Male,Asia,RPG,22.33634604144751,0.0,Medium,5.0,48.0,26.0,44.0,Low
5211,14211.0,20.0,Male,USA,Simulation,7.664377718062274,0.0,Easy,18.0,173.0,39.0,46.0,High
5212,14212.0,15.0,Male,Europe,Strategy,8.4697292621446,1.0,Hard,3.0,110.0,24.0,44.0,Medium
5213,14213.0,15.0,Female,Europe,Strategy,10.67917297715722,0.0,Easy,16.0,97.0,58.0,46.0,High
5214,14214.0,41.0,Female,USA,Simulation,6.678341886228823,0.0,Easy,18.0,137.0,33.0,42.0,High
5215,14215.0,35.0,Male,Europe,RPG,21.572897895177025,0.0,Easy,1.0,141.0,10.0,41.0,Low
5216,14216.0,30.0,Female,USA,Simulation,1.153986345268847,0.0,Easy,11.0,117.0,17.0,7.0,Medium
5217,14217.0,40.0,Male,USA,Sports,1.6825174187353946,0.0,Hard,6.0,52.0,21.0,2.0,Low
5218,14218.0,30.0,Female,USA,Strategy,9.28937475499808,0.0,Medium,16.0,151.0,5.0,46.0,High
5219,14219.0,42.0,Male,Asia,Simulation,3.950068981486826,0.0,Medium,3.0,65.0,76.0,0.0,Low
5220,14220.0,15.0,Male,USA,Strategy,,0.0,Medium,4.0,151.0,95.0,,Medium
5221,14221.0,24.0,Female,Other,Sports,5.641959504778727,1.0,Easy,14.0,40.0,61.0,28.0,Medium
5222,14222.0,31.0,Male,USA,Sports,6.820941686526831,1.0,Hard,16.0,45.0,23.0,33.0,Medium
5223,14223.0,37.0,Male,USA,Simulation,6.190253508873044,0.0,Easy,2.0,57.0,,46.0,High
5224,14224.0,21.0,Male,Asia,Sports,21.585280327702694,0.0,Medium,13.0,163.0,22.0,13.0,High
5225,14225.0,21.0,Male,Europe,Strategy,19.754767275426836,0.0,Easy,9.0,118.0,34.0,25.0,Medium
5226,14226.0,29.0,Female,USA,RPG,12.949851552348507,0.0,Easy,13.0,,75.0,47.0,Medium
5227,14227.0,48.0,Female,USA,Action,0.0510948512025413,1.0,Hard,8.0,121.0,51.0,28.0,Low
5228,14228.0,18.0,Male,USA,Action,7.880528826550942,0.0,Hard,10.0,23.0,44.0,32.0,Low
5229,14229.0,28.0,Male,Europe,Action,11.450000801198556,0.0,Hard,3.0,50.0,91.0,11.0,Low
5230,14230.0,28.0,Male,Europe,Action,12.496898356574032,0.0,Easy,12.0,36.0,19.0,,Medium
5231,14231.0,30.0,Female,Europe,Simulation,5.922609912018722,0.0,Hard,19.0,130.0,37.0,8.0,Low
5232,14232.0,21.0,Male,Europe,RPG,15.201673017884213,0.0,Medium,12.0,83.0,44.0,48.0,Medium
5233,14233.0,46.0,,USA,Sports,4.584895018696206,0.0,Easy,5.0,26.0,78.0,10.0,Low
5234,14234.0,33.0,Female,Asia,Sports,11.389738063081754,0.0,Easy,15.0,167.0,43.0,0.0,High
5235,14235.0,16.0,Male,Other,Simulation,9.220055499045802,0.0,Easy,4.0,100.0,76.0,14.0,Medium
5236,14236.0,24.0,Male,Asia,RPG,8.435693026741426,0.0,Hard,18.0,131.0,54.0,37.0,High
5237,14237.0,31.0,Female,Europe,RPG,9.021873930162876,0.0,Easy,1.0,161.0,24.0,22.0,Low
5238,14238.0,26.0,Male,Other,Strategy,10.717661553954194,0.0,Easy,,155.0,80.0,0.0,High
5239,14239.0,20.0,Male,Europe,Sports,5.893520493174102,0.0,Medium,10.0,149.0,72.0,1.0,High
5240,14240.0,36.0,Female,Asia,RPG,5.944407758384653,1.0,Hard,12.0,39.0,53.0,3.0,Medium
5241,14241.0,46.0,Female,Asia,RPG,4.937552094705876,0.0,Medium,18.0,87.0,94.0,18.0,High
5242,14242.0,34.0,Male,Asia,Sports,15.968990473600098,0.0,Medium,5.0,151.0,66.0,34.0,Medium
5243,14243.0,15.0,Male,Europe,Strategy,6.133272521071408,,Easy,2.0,92.0,82.0,47.0,Medium
5244,14244.0,20.0,Male,USA,Sports,0.618488669874103,0.0,Hard,0.0,122.0,32.0,28.0,Low
5245,14245.0,33.0,Female,USA,RPG,10.46881608276028,1.0,Medium,13.0,113.0,80.0,49.0,High
5246,14246.0,32.0,Female,Asia,Sports,11.874683268959757,1.0,Medium,0.0,173.0,89.0,16.0,Low
5247,14247.0,20.0,Female,USA,RPG,22.97522729947541,0.0,Hard,4.0,43.0,20.0,,Low
5248,14248.0,47.0,Female,USA,RPG,15.145514982460336,0.0,Easy,0.0,12.0,,38.0,Low
5249,14249.0,37.0,Male,USA,Action,2.539303621123575,,Medium,18.0,95.0,40.0,36.0,High
5250,14250.0,37.0,Male,USA,Simulation,10.812480730051716,0.0,Hard,3.0,129.0,22.0,12.0,Medium
5251,14251.0,40.0,Male,Europe,Action,17.975735790303062,0.0,,5.0,33.0,93.0,13.0,Low
5252,14252.0,27.0,Female,Europe,Simulation,19.86475416953236,1.0,Hard,6.0,127.0,94.0,44.0,Medium
5253,14253.0,21.0,Male,Asia,Action,14.992020557265707,0.0,Easy,10.0,149.0,95.0,12.0,High
5254,14254.0,29.0,Female,USA,Sports,21.512011668179703,0.0,Easy,12.0,130.0,20.0,49.0,High
5255,14255.0,41.0,Female,USA,RPG,12.796725025302832,1.0,Medium,2.0,168.0,8.0,37.0,Medium
5256,14256.0,40.0,Female,Europe,Simulation,9.13645733524542,0.0,Easy,19.0,114.0,62.0,46.0,Low
5257,14257.0,47.0,,USA,Action,11.667438912741131,0.0,Medium,1.0,19.0,36.0,19.0,Low
5258,14258.0,29.0,Male,Asia,Strategy,1.13275367568564,0.0,Easy,7.0,83.0,70.0,48.0,Medium
5259,,41.0,Male,Europe,Simulation,0.2338767870111491,0.0,Easy,5.0,13.0,1.0,47.0,Low
5260,14260.0,19.0,Male,Europe,Strategy,14.484349416489508,0.0,Medium,13.0,67.0,,41.0,Medium
5261,14261.0,16.0,Male,USA,RPG,5.4897108680887925,0.0,Easy,0.0,24.0,57.0,,Low
5262,14262.0,47.0,Male,Asia,RPG,9.92040425804634,1.0,Easy,11.0,132.0,77.0,40.0,High
5263,14263.0,30.0,Male,Europe,RPG,,0.0,Medium,11.0,153.0,23.0,37.0,High
5264,14264.0,37.0,Female,Europe,RPG,9.14012040884356,1.0,Easy,10.0,157.0,20.0,47.0,High
5265,14265.0,30.0,Male,Europe,Strategy,15.93954378397418,0.0,Hard,13.0,143.0,69.0,,High
5266,14266.0,28.0,Female,Other,Action,10.222248856523276,0.0,Hard,18.0,58.0,70.0,15.0,Medium
5267,14267.0,43.0,Male,USA,Strategy,0.7115924090127148,1.0,Hard,7.0,54.0,58.0,34.0,Medium
5268,14268.0,40.0,,USA,Simulation,20.236709436912747,1.0,Medium,2.0,50.0,27.0,24.0,Low
5269,14269.0,49.0,Male,USA,RPG,18.854110253371307,,Medium,8.0,23.0,59.0,15.0,Low
5270,14270.0,29.0,Male,Asia,Strategy,14.667681606328886,0.0,Hard,10.0,49.0,1.0,31.0,Medium
5271,14271.0,17.0,Male,USA,Strategy,11.881675691478168,0.0,Hard,2.0,152.0,90.0,5.0,Low
5272,14272.0,37.0,Female,Europe,Strategy,2.331649105106335,1.0,Easy,7.0,99.0,89.0,37.0,Medium
5273,14273.0,43.0,Male,Asia,RPG,16.150106481920716,0.0,Hard,15.0,,23.0,13.0,High
5274,14274.0,48.0,Female,Asia,RPG,0.0001577279424482,0.0,Easy,2.0,14.0,36.0,22.0,Low
5275,14275.0,47.0,Female,Europe,Simulation,8.43042037886162,0.0,Hard,10.0,130.0,85.0,44.0,High
5276,14276.0,37.0,Male,Europe,Sports,12.65254933506334,0.0,Easy,3.0,108.0,92.0,17.0,Medium
5277,14277.0,21.0,Male,Other,Simulation,17.34794214654564,1.0,Medium,2.0,125.0,45.0,30.0,Low
5278,14278.0,17.0,Female,USA,Action,8.7729645654027,0.0,Easy,13.0,20.0,2.0,43.0,Low
5279,14279.0,46.0,Male,Europe,RPG,14.51406435771863,1.0,Easy,0.0,64.0,93.0,5.0,Low
5280,14280.0,45.0,Female,Europe,Strategy,1.5318245028791235,0.0,Hard,,68.0,65.0,30.0,Medium
5281,14281.0,32.0,Male,USA,Sports,17.089184696028664,0.0,Easy,7.0,11.0,10.0,35.0,Low
5282,14282.0,,Female,USA,RPG,4.7699860484235455,0.0,Medium,9.0,70.0,10.0,41.0,Medium
5283,14283.0,15.0,Female,Asia,Strategy,0.1232590994478419,0.0,Medium,18.0,16.0,83.0,19.0,Medium
5284,14284.0,28.0,,Europe,Action,15.5263082355507,1.0,Easy,16.0,150.0,13.0,15.0,High
5285,14285.0,46.0,Male,USA,RPG,1.4893112270371658,0.0,,9.0,36.0,85.0,37.0,
5286,14286.0,,Female,Other,Sports,10.830917225458492,0.0,Easy,5.0,110.0,91.0,29.0,Medium
5287,14287.0,24.0,Female,Europe,RPG,20.594208217065848,1.0,Hard,6.0,55.0,33.0,14.0,Medium
5288,14288.0,21.0,Male,Europe,Sports,8.758663714347847,0.0,Medium,18.0,71.0,4.0,20.0,Medium
5289,14289.0,40.0,Female,Asia,Sports,15.72694185711115,1.0,Medium,14.0,173.0,80.0,42.0,High
5290,14290.0,48.0,Male,USA,Sports,21.37208981069788,1.0,Hard,14.0,120.0,63.0,3.0,High
5291,14291.0,44.0,Female,USA,Simulation,17.5914097188613,0.0,Medium,17.0,70.0,76.0,21.0,Medium
5292,14292.0,35.0,Female,USA,Action,12.551958610577516,0.0,Easy,19.0,102.0,17.0,4.0,High
5293,14293.0,31.0,Male,USA,RPG,9.280812996072,0.0,Medium,4.0,155.0,80.0,17.0,Medium
5294,14294.0,47.0,Male,Other,RPG,21.62876935376377,0.0,Medium,2.0,177.0,10.0,12.0,Medium
5295,14295.0,24.0,Female,USA,Sports,6.047585044752067,1.0,Easy,3.0,113.0,6.0,18.0,Medium
5296,14296.0,26.0,Male,USA,Strategy,13.577305321717075,0.0,Easy,9.0,136.0,6.0,9.0,Medium
5297,14297.0,30.0,Female,Asia,Sports,20.169047888682,0.0,Medium,0.0,126.0,7.0,30.0,Low
5298,14298.0,46.0,Female,Asia,RPG,5.439227722141263,0.0,Hard,19.0,159.0,61.0,29.0,High
5299,14299.0,29.0,Male,USA,RPG,10.82483993449332,0.0,Easy,3.0,51.0,63.0,12.0,Low
5300,14300.0,41.0,Male,Asia,RPG,19.09977469116244,0.0,Easy,6.0,80.0,48.0,25.0,Medium
5301,14301.0,42.0,Male,USA,Sports,11.60398077546505,1.0,Easy,19.0,123.0,43.0,17.0,High
5302,14302.0,31.0,Female,USA,Sports,12.276045572855752,0.0,Easy,7.0,14.0,14.0,48.0,Low
5303,14303.0,16.0,Male,Europe,Simulation,11.267527482567909,0.0,Easy,9.0,119.0,15.0,22.0,Medium
5304,14304.0,21.0,Male,USA,RPG,11.034633021122882,0.0,Medium,13.0,64.0,86.0,35.0,Medium
5305,14305.0,27.0,Female,Asia,RPG,22.81562026116907,1.0,Easy,3.0,80.0,46.0,25.0,Low
5306,14306.0,29.0,Male,Asia,RPG,19.002479085593052,0.0,Easy,18.0,63.0,44.0,23.0,Medium
5307,14307.0,39.0,Male,Europe,Sports,15.687856698553492,0.0,Easy,10.0,,37.0,31.0,Medium
5308,14308.0,37.0,Male,USA,RPG,14.299751539041791,0.0,Easy,11.0,71.0,56.0,30.0,Medium
5309,14309.0,36.0,Male,USA,Sports,0.8191243892356921,0.0,Easy,7.0,42.0,36.0,19.0,Low
5310,14310.0,40.0,Male,Europe,Action,18.61222355023728,0.0,,14.0,136.0,34.0,8.0,High
5311,14311.0,47.0,Male,USA,Simulation,12.031471561600789,0.0,Medium,15.0,116.0,12.0,45.0,High
5312,14312.0,25.0,Male,Europe,Action,23.927183319147456,0.0,Medium,10.0,20.0,32.0,4.0,Low
5313,14313.0,24.0,Male,USA,Strategy,12.45331560861501,1.0,Easy,,91.0,30.0,5.0,Medium
5314,14314.0,39.0,Female,Europe,Action,16.29149663108735,1.0,Easy,18.0,114.0,32.0,2.0,High
5315,14315.0,38.0,Female,USA,Simulation,19.93997603948981,0.0,Easy,3.0,68.0,35.0,40.0,High
5316,14316.0,47.0,Male,USA,Strategy,4.457032819094667,1.0,Easy,7.0,69.0,28.0,17.0,Medium
5317,14317.0,31.0,Male,Europe,RPG,13.243844329104274,0.0,Easy,14.0,17.0,68.0,40.0,Medium
5318,14318.0,38.0,Male,Europe,RPG,23.48189585413371,0.0,Easy,11.0,48.0,51.0,0.0,Medium
5319,14319.0,16.0,Male,Europe,RPG,6.04505121447765,0.0,Easy,18.0,131.0,72.0,26.0,High
5320,14320.0,46.0,Male,USA,Simulation,23.27281429789044,0.0,Medium,9.0,177.0,62.0,7.0,High
5321,14321.0,38.0,Female,USA,Strategy,20.421114615015625,0.0,Easy,11.0,102.0,15.0,11.0,Medium
5322,14322.0,23.0,Male,USA,Strategy,19.204849694935533,0.0,Medium,12.0,160.0,53.0,21.0,High
5323,14323.0,18.0,,Asia,Strategy,3.548952310196312,0.0,Medium,1.0,123.0,58.0,47.0,Low
5324,14324.0,31.0,Female,USA,RPG,3.234178825187672,0.0,Easy,8.0,35.0,90.0,35.0,High
5325,14325.0,31.0,Female,Asia,Sports,20.039389233914974,0.0,Easy,5.0,61.0,22.0,40.0,Medium
5326,14326.0,44.0,Female,Asia,Action,15.152471499664578,0.0,Easy,18.0,125.0,87.0,4.0,High
5327,14327.0,25.0,Male,Asia,Sports,13.008811700490252,0.0,Easy,13.0,68.0,34.0,23.0,Medium
5328,14328.0,35.0,Male,Asia,Sports,22.64871215575901,0.0,Easy,3.0,27.0,36.0,30.0,Low
5329,14329.0,35.0,Male,Europe,Simulation,3.5653158983704865,,Hard,15.0,48.0,24.0,13.0,Medium
5330,14330.0,32.0,Male,Asia,Action,22.690787681125176,1.0,Hard,12.0,150.0,99.0,22.0,High
5331,14331.0,43.0,Male,Asia,Sports,13.220101847328223,0.0,Medium,3.0,41.0,95.0,17.0,Low
5332,14332.0,38.0,Female,USA,Sports,3.4687718520130018,1.0,Easy,17.0,144.0,66.0,33.0,High
5333,14333.0,,Female,Asia,RPG,10.480742523889663,0.0,Medium,12.0,47.0,14.0,35.0,Medium
5334,14334.0,31.0,Male,Europe,Sports,18.24920212288793,0.0,Medium,7.0,,38.0,32.0,Medium
5335,14335.0,32.0,Male,USA,Sports,2.2094140603137484,0.0,Hard,3.0,93.0,72.0,36.0,Medium
5336,14336.0,34.0,Female,Asia,Simulation,22.102204131078548,0.0,Easy,1.0,123.0,43.0,16.0,Low
5337,14337.0,32.0,Male,Asia,RPG,5.592844181380021,,Hard,14.0,89.0,39.0,5.0,Medium
5338,14338.0,31.0,Female,Europe,RPG,0.0598725516882119,0.0,Easy,1.0,160.0,44.0,7.0,Low
5339,14339.0,23.0,Female,Europe,Sports,16.66637326105453,0.0,Easy,,129.0,35.0,11.0,Medium
5340,14340.0,28.0,Female,Europe,Action,10.596044738503256,1.0,Hard,18.0,12.0,36.0,41.0,Low
5341,14341.0,43.0,Female,Asia,Strategy,6.7847456597598885,1.0,Easy,4.0,146.0,39.0,11.0,Medium
5342,14342.0,45.0,Male,USA,Action,,0.0,Hard,2.0,46.0,97.0,20.0,Low
5343,14343.0,18.0,Female,Asia,Action,5.974598300907724,0.0,Easy,19.0,107.0,34.0,32.0,High
5344,14344.0,32.0,Male,USA,Action,0.1550069083048697,0.0,Hard,4.0,165.0,36.0,43.0,Medium
5345,14345.0,34.0,Male,USA,Sports,10.935259595913076,0.0,Hard,15.0,149.0,19.0,40.0,High
5346,14346.0,23.0,Male,Asia,RPG,11.303265399591965,0.0,Easy,4.0,134.0,18.0,5.0,Medium
5347,14347.0,27.0,Male,USA,Simulation,5.300824810447086,0.0,Easy,8.0,142.0,46.0,16.0,
5348,14348.0,29.0,Male,Asia,RPG,9.698808702147453,1.0,Medium,10.0,133.0,71.0,42.0,High
5349,14349.0,41.0,Male,Other,Sports,18.129350995985536,1.0,Hard,11.0,159.0,90.0,8.0,High
5350,14350.0,29.0,Male,USA,RPG,22.44770107415621,0.0,Medium,7.0,177.0,12.0,10.0,Medium
5351,14351.0,42.0,Female,Other,Sports,17.60868664428761,1.0,Hard,0.0,90.0,87.0,20.0,Low
5352,14352.0,33.0,Male,Europe,Action,9.32980941264999,0.0,Easy,15.0,154.0,18.0,9.0,High
5353,14353.0,40.0,Male,USA,Strategy,9.285141676223644,0.0,Easy,1.0,95.0,95.0,19.0,Low
5354,14354.0,40.0,Male,Europe,RPG,2.318213208476922,0.0,Hard,10.0,100.0,7.0,35.0,Medium
5355,14355.0,39.0,Male,,Strategy,2.8502495629070337,0.0,Easy,15.0,94.0,53.0,17.0,High
5356,14356.0,40.0,Female,Europe,Strategy,21.948342313623183,0.0,Easy,18.0,35.0,89.0,30.0,Medium
5357,14357.0,40.0,Female,Europe,Strategy,22.52977608373467,0.0,Easy,0.0,13.0,20.0,48.0,Low
5358,14358.0,42.0,Male,USA,Sports,,0.0,Easy,17.0,100.0,7.0,37.0,High
5359,14359.0,32.0,Male,Asia,Simulation,5.274813637386484,0.0,Easy,0.0,140.0,50.0,20.0,Low
5360,14360.0,46.0,Female,USA,RPG,15.137656582337868,0.0,Easy,10.0,134.0,24.0,41.0,Medium
5361,14361.0,17.0,Male,USA,Action,14.20659343337224,0.0,Easy,4.0,119.0,37.0,41.0,Medium
5362,14362.0,16.0,Male,Asia,Strategy,20.7827408535456,,Medium,4.0,86.0,10.0,23.0,Medium
5363,14363.0,47.0,Female,Europe,Sports,10.887794293917004,0.0,Hard,19.0,72.0,25.0,29.0,Medium
5364,14364.0,33.0,Female,USA,Simulation,4.403933459341998,0.0,Easy,2.0,,45.0,5.0,Low
5365,14365.0,31.0,Male,Europe,Simulation,9.486891864669335,0.0,Easy,1.0,99.0,1.0,26.0,Low
5366,14366.0,47.0,Male,USA,Strategy,7.754314240932703,1.0,Hard,7.0,121.0,95.0,45.0,Medium
5367,14367.0,26.0,Female,Asia,Sports,3.506993476626376,0.0,,10.0,,87.0,9.0,Low
5368,14368.0,17.0,Male,Europe,RPG,1.3232325353456291,0.0,Easy,17.0,103.0,88.0,35.0,High
5369,14369.0,40.0,Female,Europe,Simulation,6.56630457606115,0.0,Easy,13.0,135.0,22.0,4.0,High
5370,14370.0,49.0,Male,Europe,Simulation,8.729192140772348,1.0,Medium,16.0,79.0,4.0,44.0,Medium
5371,14371.0,22.0,Male,USA,Strategy,22.309534668189777,0.0,Easy,19.0,17.0,92.0,17.0,Medium
5372,14372.0,21.0,Male,Europe,Sports,7.0670381896540935,0.0,Easy,16.0,12.0,56.0,38.0,Low
5373,14373.0,30.0,Female,Asia,Sports,19.13719919445427,0.0,Hard,0.0,100.0,34.0,15.0,Low
5374,14374.0,38.0,Female,Asia,Sports,17.680382426013406,0.0,Hard,3.0,166.0,38.0,48.0,Medium
5375,14375.0,15.0,Female,Europe,Sports,10.591901151026832,,Medium,4.0,165.0,84.0,3.0,Medium
5376,14376.0,39.0,Male,Other,Strategy,12.72068781140835,1.0,Easy,14.0,157.0,92.0,45.0,High
5377,14377.0,24.0,Female,Europe,Strategy,11.3904931778421,0.0,Medium,12.0,19.0,22.0,1.0,Low
5378,14378.0,30.0,Female,USA,Simulation,13.098559751262869,0.0,Hard,6.0,147.0,76.0,25.0,Medium
5379,14379.0,30.0,Male,Europe,Simulation,12.180949160118931,0.0,Easy,13.0,120.0,71.0,9.0,High
5380,14380.0,22.0,Female,Other,RPG,10.840226681005827,1.0,Hard,12.0,12.0,16.0,42.0,Low
5381,14381.0,43.0,Female,USA,Action,19.354573410992,0.0,Hard,18.0,28.0,58.0,40.0,Medium
5382,14382.0,42.0,Female,USA,Simulation,15.399377881089716,0.0,Easy,19.0,88.0,49.0,25.0,
5383,14383.0,20.0,Female,Other,Strategy,9.221400876460422,0.0,Hard,14.0,128.0,39.0,4.0,High
5384,14384.0,30.0,Female,Asia,RPG,13.58858806699172,0.0,Easy,11.0,66.0,92.0,5.0,Medium
5385,14385.0,34.0,Female,USA,Simulation,6.488114983058448,0.0,Hard,14.0,90.0,60.0,16.0,Medium
5386,14386.0,30.0,Male,Europe,RPG,0.0567140584225684,0.0,Hard,5.0,89.0,,3.0,Medium
5387,14387.0,,Female,USA,Strategy,20.55959978293313,1.0,Medium,4.0,174.0,32.0,3.0,Medium
5388,14388.0,28.0,Male,USA,Sports,18.059618649684246,0.0,Easy,19.0,120.0,94.0,21.0,High
5389,14389.0,40.0,Female,USA,RPG,0.7116708387302033,1.0,Medium,19.0,98.0,48.0,24.0,High
5390,14390.0,40.0,Female,USA,Sports,2.362327033108688,0.0,Easy,4.0,105.0,38.0,10.0,Medium
5391,14391.0,28.0,Female,Europe,Action,19.17570044227141,1.0,Easy,0.0,148.0,42.0,47.0,Low
5392,14392.0,,Female,USA,Simulation,17.446659930894818,0.0,Easy,12.0,160.0,88.0,45.0,High
5393,14393.0,47.0,Male,Asia,Strategy,6.679873863922356,0.0,Easy,6.0,161.0,15.0,13.0,Medium
